10 , 0.8598083711548159
20 , 0.8905698436712053
50 , 0.9077155824508321
100 , 0.794251134644478
200 , 0.9051941502773575
500 , 0.962178517397882
1000 , 0.9626828038325769
2000 , 0.9551185073121533
5000 , 0.9747856782652546
