10 , 0.5466464952092789
20 , 0.8371154815935451
50 , 0.9475542107917297
100 , 0.9233484619263742
200 , 0.9319213313161876
500 , 0.9465456379223399
1000 , 0.9561270801815431
2000 , 0.9662128088754413
5000 , 0.9652042360060514
